Time, Aileron Cmd, Elevator Cmd, Rudder Cmd, Flap Cmd, Left Aileron Pos, Right Aileron Pos, Elevator Pos, Rudder Pos, Flap Pos, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, xGravity, yGravity, zGravity, xCoriolis, yCoriolis, zCoriolis, xCentrifugal, yCentrifugal, zCentrifugal, L, M, N, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius, Pitch Trim Sum, Elevator Control, Roll Trim Sum, Left Aileron Control, Right Aileron Control, Rudder Command Sum, Rudder Control, Flaps Control, Gear Control, Speedbrake Control
22.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00278253 , -0.00651203 , -0.000783627, 0.184971 , 0.0543828 , -0.0122605, 8.69983e-05, 0.270552, 0.0528585 , -0.261144 , -0.0469933, 0.0528585 , -0.261144 , -0.0469933, 0.0913971 , -0.0247344 , -0.0487178, -0.0535588 , 0.0363812 , 0.0306171, -0.571655, 2177.63 , -73394.3 , 608.736, 0 , 0 , 32.1148, 0 , -1.02366e-05 , 0, 0 , 0 , -0.110676, 677735 , 129733 , -73146.1, 9.00255, -0.000183187 , 0.00535369 , 0.783616, -0.726727, -1.3063, 47, 122, 9.00255, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.0026535 , -0.00280635 , -0.000469354, -0.197884 , 0.0245415 , 0.00999953, 2.72377e-05, 0.151385, 0.0309454 , 0.147297 , -0.0162278, 0.0309454 , 0.147297 , -0.0162278, 0.0534902 , -0.00593717 , -0.0186156, -0.0109043 , 0.00980364 , 0.0087569, -0.803068, -1167.19 , 77549.4 , 906.452, 0 , 0 , 32.1148, 0 , 1.89978e-05 , 0, 0 , 0 , -0.110651, -725022 , 58543 , 59662.3, 9.00585, 0.000255721 , 0.00488611 , 0.783533, -0.482977, 1.33788, 47, 122, 9.00585, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -7.13252e-06 , 0.00179522 , 2.29958e-05, 0.224975 , -0.0383647 , 0.00443825, 1.78321e-05, 0.122489, -0.0248616 , 0.118356 , 0.019423, -0.0248616 , 0.118356 , 0.019423, -0.240704 , 0.214069 , 0.0181844, -1.02498 , -0.565196 , -0.267407, 0.26089, -2185.15 , -83250.9 , 503.547, 0 , 0 , 32.1148, 0 , -3.87648e-05 , 0, 0 , 0 , -0.110701, 824290 , -91519.7 , 26487.7, 9.00613, -0.00032611 , 0.00488302 , 0.783511, 2.47839, 1.31029, 47, 122, 9.00613, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00182561 , 0.00113969 , 2.20554e-05, -0.225325 , -0.0106123 , -0.0033294, 0.0001122, 0.30725, -0.0164008 , -0.306502 , 0.0137915, -0.0164008 , -0.306502 , 0.0137915, 0.341597 , -0.373631 , 0.0148294, -2.55171 , 1.42158 , -0.658942, 0.258235, 2202.95 , 81654.9 , -420.133, 0 , 0 , 32.1148, 0 , 4.98994e-05 , 0, 0 , 0 , -0.110617, -825572 , -25316.2 , -19872, 9.00441, 0.000192126 , 0.00505136 , 0.783521, 2.4424, -1.501, 47, 122, 9.00441, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00336718 , 0.00178833 , -6.40167e-05, 0.192977 , 0.0864716 , 0.00372478, 0.000296776, 0.499701, -0.00258956 , 0.499643 , 0.00722019, -0.00258956 , 0.499643 , 0.00722019, -0.472464 , 0.463034 , 0.00770852, -4.40456 , -2.48178 , -1.12436, 0.255271, 2198.65 , -66313.4 , -257.149, 0 , 0 , 32.1148, 0 , -5.87506e-05 , 0, 0 , 0 , -0.110719, 707049 , 206279 , 22232.2, 9.00338, -0.000272551 , 0.00517257 , 0.783513, 1.91516, 1.55545, 47, 122, 9.00338, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00512803 , 0.00114811 , 0.000234275, -0.156086 , 0.0389369 , -0.00327362, 0.000484279, 0.638328, -0.010434 , -0.638201 , 0.00728171, -0.010434 , -0.638201 , 0.00728171, 0.526258 , -0.550572 , 0.00859307, -5.82538 , 3.2753 , -1.49034, 0.255836, 2205.26 , 50506.7 , -549.437, 0 , 0 , 32.1148, 0 , 6.23821e-05 , 0, 0 , 0 , -0.110605, -571884 , 92880.8 , -19540.1, 9.00249, 0.000149588 , 0.0053416 , 0.783531, 2.53229, -1.55086, 47, 122, 9.00249, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00647724 , 0.000899989 , -0.000213092, 0.108537 , 0.0356939 , 0.00251049, 0.00079986, 0.820357, -0.0103348 , 0.820276 , 0.00501492, -0.0103348 , 0.820276 , 0.00501492, -0.642 , 0.622192 , 0.00632451, -8.03845 , -4.52632 , -2.05338, 0.255445, 2204.5 , -30163.2 , -562.326, 0 , 0 , 32.1148, 0 , -6.99212e-05 , 0, 0 , 0 , -0.110728, 397671 , 85144.6 , 14985.5, 9.00182, -0.000166595 , 0.00548715 , 0.783525, 2.68982, 1.55679, 47, 122, 9.00182, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.0073041 , 0.000385205 , 0.000285819, -0.0610523 , 0.0146327 , -0.00127836, 0.000781939, 0.811115, -0.0069624 , -0.811081 , 0.002374, -0.0069624 , -0.811081 , 0.002374, 0.584178 , -0.603816 , 0.00373557, -7.10705 , 4.00648 , -1.8133, 0.255141, 2204.11 , 11875.1 , -538.928, 0 , 0 , 32.1148, 0 , 6.08011e-05 , 0, 0 , 0 , -0.110607, -223690 , 34901.1 , -7630.5, 9.00134, 2.72162e-05 , 0.00561027 , 0.783535, 2.81298, -1.56173, 47, 122, 9.00134, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00758659 , 0.00135702 , -0.000487463, 0.0145846 , -0.029993 , 0.00452441, 0.000975328, 0.905881, -0.0112048 , 0.905784 , 0.00715122, -0.0112048 , 0.905784 , 0.00715122, -0.63637 , 0.622657 , 0.00781259, -7.98114 , -4.499 , -2.03643, 0.255155, 86.9122 , 6366.52 , -258.13, 0 , 0 , 32.1148, 0 , -6.18389e-05 , 0, 0 , 0 , -0.110722, 53433.7 , -71558.2 , 27012.5, 9.00054, -3.93749e-05 , 0.00583249 , 0.783516, 2.57354, 1.55612, 47, 122, 9.00054, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.0081867 , 0.000549978 , 0.000403632, 0.0430809 , 0.0238061 , 0.00247053, 0.00087688, 0.858946, -0.00384611 , -0.858937 , 0.00107372, -0.00384611 , -0.858937 , 0.00107372, 0.55058 , -0.565707 , 0.00234993, -6.28113 , 3.54459 , -1.60085, 0.254866, 2202.9 , -28511.8 , -480.587, 0 , 0 , 32.1148, 0 , 4.91473e-05 , 0, 0 , 0 , -0.110618, 157845 , 56783 , 14737.9, 9.00016, -6.15786e-05 , 0.00593828 , 0.783513, 2.86935, -1.56615, 47, 122, 9.00016, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
23.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00770262 , -0.00471852 , 0.000294312, -0.127409 , 0.00432105 , 0.00474014, 0.000844645, 0.84301, 0.0324811 , 0.841963 , -0.0266603, 0.0324811 , 0.841963 , -0.0266603, -0.472973 , 0.512883 , -0.0244175, -3.20507 , -2.70054 , 1.31596, -0.410588, 2220.25 , 59335.5 , -943.157, 0 , 0 , 32.1148, 0 , -3.73365e-05 , 0, 0 , 0 , -0.110701, -466819 , 10311.8 , 28243.6, 9.00072, 0.00013842 , 0.00576127 , 0.783535, -0.687292, 1.52093, 47, 122, 9.00072, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00575871 , -0.00295868 , -8.88678e-05, 0.189384 , 0.0180971 , -0.00414404, 0.000304707, 0.506334, 0.025998 , -0.505292 , -0.0194458, 0.025998 , -0.505292 , -0.0194458, 0.242182 , -0.19885 , -0.0209239, -0.568213 , 0.522114 , 0.266329, -0.468713, -2183.86 , -79285.5 , 566.261, 0 , 0 , 32.1148, 0 , 1.11784e-05 , 0, 0 , 0 , -0.110658, 693885 , 43171.6 , -24710.4, 9.00338, -0.000229351 , 0.00535818 , 0.783553, -0.642203, -1.50663, 47, 122, 9.00338, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00213946 , 0.0015818 , -0.000135111, -0.193164 , -0.0356095 , -0.00718221, 1.32225e-05, 0.105476, -0.0186661 , 0.103547 , 0.007394, -0.0186661 , 0.103547 , 0.007394, 0.0451154 , -0.0641945 , 0.00384399, -0.0588822 , 0.0313665 , -0.0158529, 0.26923, -2170.86 , 74109.2 , 1471.84, 0 , 0 , 32.1148, 0 , 1.95721e-05 , 0, 0 , 0 , -0.110646, -707735 , -84947.3 , -42854.2, 9.0044, 0.000364088 , 0.00525494 , 0.78355, 2.76444, 1.37928, 47, 122, 9.0044, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.000728791 , 0.00120022 , -4.39303e-06, 0.230983 , -0.0672063 , 0.00803971, 4.52676e-05, 0.19516, -0.017331 , 0.194041 , 0.0116139, -0.017331 , 0.194041 , 0.0116139, -0.29219 , 0.276389 , 0.0111652, -1.61646 , -0.903854 , -0.415879, 0.257278, -2190.53 , -85220.2 , 172.909, 0 , 0 , 32.1148, 0 , -4.39657e-05 , 0, 0 , 0 , -0.110706, 846300 , -160322 , 47978.1, 9.00326, -0.000226791 , 0.0053958 , 0.783529, 2.5512, 1.46369, 47, 122, 9.00326, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.000274334 , 0.00169507 , -1.70838e-05, -0.228872 , -0.0980068 , -0.0115548, 1.28446e-05, 0.103958, -0.0112617 , -0.102992 , 0.00854202, -0.0112617 , -0.102992 , 0.00854202, 0.215589 , -0.224749 , 0.00668243, -0.972715 , 0.54601 , -0.249273, 0.256266, -2182.03 , 85385.5 , 750.839, 0 , 0 , 32.1148, 0 , 3.67202e-05 , 0, 0 , 0 , -0.110631, -838567 , -233798 , -68953.5, 9.00238, 0.000192085 , 0.00551684 , 0.783543, 2.49267, -1.43441, 47, 122, 9.00238, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 2.01595e-05 , 0.00199597 , 3.37197e-05, 0.23229 , 0.0331299 , 0.0104285, 1.9916e-05, 0.129448, -0.00735492 , 0.129137 , 0.00513259, -0.00735492 , 0.129137 , 0.00513259, -0.241898 , 0.239989 , 0.00442068, -1.16958 , -0.659513 , -0.298322, 0.255068, -2188.91 , -86704.9 , 261.771, 0 , 0 , 32.1148, 0 , -3.90584e-05 , 0, 0 , 0 , -0.110702, 851089 , 79031.8 , 62229.9, 9.00166, -0.000247483 , 0.00563637 , 0.783526, 2.53231, 1.50146, 47, 122, 9.00166, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.000517921 , 0.00139613 , 2.68938e-05, -0.236048 , 0.075812 , -0.011395, 2.29828e-05, 0.139058, -0.00102904 , -0.139013 , 0.00340483, -0.00102904 , -0.139013 , 0.00340483, 0.246029 , -0.252434 , 0.00415964, -1.25082 , 0.70491 , -0.319236, 0.255222, 1176.72 , 87465.3 , -333.237, 0 , 0 , 32.1148, 0 , 3.95843e-05 , 0, 0 , 0 , -0.110627, -864858 , 180850 , -67995, 9.00107, 0.000229402 , 0.00576053 , 0.783549, 1.8643, -1.54521, 47, 122, 9.00107, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.000269289 , 0.0021795 , 0.000236223, 0.232204 , -0.0733155 , 0.0159244, 2.48991e-05, 0.14474, -0.0273537 , 0.140869 , 0.0189052, -0.0273537 , 0.140869 , 0.0189052, -0.264049 , 0.234058 , 0.0201964, -1.2293 , -0.677487 , -0.320886, 0.261032, -2200 , -86580.8 , -504.271, 0 , 0 , 32.1148, 0 , -3.85796e-05 , 0, 0 , 0 , -0.110701, 850776 , -174895 , 95027.1, 9.00032, -0.000202945 , 0.00601646 , 0.783534, 2.53684, 1.339, 47, 122, 9.00032, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 6.22214e-05 , 0.0032051 , 0.000104092, -0.233948 , 0.339963 , -0.0137212, 1.20663e-05, 0.100759, 0.00194866 , -0.10074 , -0.000161364, 0.00194866 , -0.10074 , -0.000161364, 0.220772 , -0.222856 , 0.000792341, -0.994461 , 0.562615 , -0.252793, 0.254201, 1169.85 , 87258.2 , -419.704, 0 , 0 , 32.1148, 0 , 3.68685e-05 , 0, 0 , 0 , -0.11063, -857163 , 810988 , -81874.2, 8.99945, 0.000242694 , 0.0061335 , 0.783576, -0.0826193, -1.55139, 47, 122, 8.99945, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.000315429 , 0.000357318 , 2.5534e-05, 0.235371 , 0.00903499 , 0.0120029, 2.5871e-05, 0.147538, -0.00245592 , 0.147506 , 0.00177877, -0.00245592 , 0.147506 , 0.00177877, -0.260502 , 0.250377 , 0.0032375, -1.31102 , -0.737144 , -0.335395, 0.255827, 2208.55 , -87573.8 , -610.31, 0 , 0 , 32.1148, 0 , -4.10677e-05 , 0, 0 , 0 , -0.110702, 862378 , 21552.8 , 71621.1, 8.99912, -0.000221229 , 0.00627533 , 0.783552, 2.51476, 1.55024, 47, 122, 8.99912, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
24.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.000163193 , -0.00622648 , 0.000652933, -0.233612 , 0.029644 , 0.00870567, 1.7484e-05, 0.121288, 0.0388325 , -0.108864 , -0.0367619, 0.0388325 , -0.108864 , -0.0367619, 0.250359 , -0.204207 , -0.0348592, -0.690389 , 0.548004 , 0.285134, -0.413004, 2216.68 , 87076.6 , -891.013, 0 , 0 , 32.1148, 0 , 3.69652e-05 , 0, 0 , 0 , -0.110632, -855949 , 70713.5 , 51963.3, 9.00019, 0.000228342 , 0.00595538 , 0.783588, -0.758015, -1.11422, 47, 122, 9.00019, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00100882 , -0.00375029 , 0.000469649, 0.228475 , 0.0176071 , -0.00535457, 7.15816e-05, 0.245412, 0.0373128 , 0.241507 , -0.0225694, 0.0373128 , 0.241507 , -0.0225694, -0.284474 , 0.345681 , -0.0245217, -1.10746 , -1.07186 , 0.542809, -0.49014, -2182.04 , -83654.7 , 659.116, 0 , 0 , 32.1148, 0 , -4.50305e-05 , 0, 0 , 0 , -0.110711, 837104 , 42005.5 , -31964.7, 9.00348, -0.000249872 , 0.00545726 , 0.783658, -0.543993, 1.39216, 47, 122, 9.00348, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00390794 , -0.00087471 , 8.85538e-05, -0.193275 , 0.0747361 , -0.000936922, 0.000368612, 0.556904, 0.007175 , -0.556836 , -0.00494967, 0.007175 , -0.556836 , -0.00494967, 0.51292 , -0.500829 , -0.00650468, -3.10023 , 2.91541 , 1.38781, -0.447648, -1082.37 , 65551.1 , 534.347, 0 , 0 , 32.1148, 0 , 6.30621e-05 , 0, 0 , 0 , -0.110608, -708144 , 178283 , -5579.95, 9.00495, 0.00027912 , 0.00518915 , 0.783678, -0.603881, -1.55514, 47, 122, 9.00495, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00497428 , 0.000789219 , -5.51127e-05, 0.150498 , 0.0719073 , 0.00164792, 0.000426383, 0.598957, -0.00586273 , 0.598819 , 0.0114677, -0.00586273 , 0.598819 , 0.0114677, -0.515037 , 0.500977 , 0.0127233, -5.18531 , -2.91544 , -1.32658, 0.255834, 2205.72 , -49002.8 , -519.833, 0 , 0 , 32.1148, 0 , -5.94457e-05 , 0, 0 , 0 , -0.11072, 551410 , 171535 , 9834.48, 9.0044, -0.00010002 , 0.00524654 , 0.783675, 2.0434, 1.54929, 47, 122, 9.0044, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00628562 , 0.000762093 , 0.000231065, -0.113136 , 0.0704924 , -0.00169808, 0.000824806, 0.833051, -0.00829936 , -0.832962 , 0.00891432, -0.00829936 , -0.832962 , 0.00891432, 0.63312 , -0.654605 , 0.0105921, -8.3412 , 4.69664 , -2.13079, 0.255454, 2209.9 , 31804.2 , -738.896, 0 , 0 , 32.1148, 0 , 7.03692e-05 , 0, 0 , 0 , -0.110598, -414521 , 168157 , -10133.9, 9.00322, 0.000218355 , 0.00536717 , 0.783689, 2.32048, -1.55618, 47, 122, 9.00322, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00766923 , 0.00117501 , -0.000234626, 0.0587435 , 0.110181 , 0.00104086, 0.00080197, 0.821439, -0.00244472 , 0.821419 , 0.00503646, -0.00244472 , 0.821419 , 0.00503646, -0.603677 , 0.594708 , 0.00653817, -7.23854 , -4.08493 , -1.84483, 0.254863, 2206.9 , -10634.7 , -598.373, 0 , 0 , 32.1148, 0 , -6.20016e-05 , 0, 0 , 0 , -0.110722, 215231 , 262835 , 6213.39, 9.00232, -1.7957e-06 , 0.00549085 , 0.783684, 2.0227, 1.56398, 47, 122, 9.00232, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00759714 , -8.83364e-05 , 0.000356267, -0.00306155 , -0.0352801 , 0.000233927, 0.00101713, 0.92509, -0.00742729 , -0.925046 , 0.00510758, -0.00742729 , -0.925046 , 0.00510758, 0.625456 , -0.64569 , 0.00658237, -8.13513 , 4.5851 , -2.07605, 0.255196, 2205.53 , -10730.3 , -586.288, 0 , 0 , 32.1148, 0 , 6.1488e-05 , 0, 0 , 0 , -0.110607, -11217 , -84167.6 , 1393.81, 9.00165, 3.11524e-05 , 0.00562513 , 0.783691, 2.53919, -1.56105, 47, 122, 9.00165, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00785638 , 0.000863715 , -0.000410275, -0.043642 , -0.0972132 , -0.00406479, 0.000738224, 0.788116, -0.0118702 , 0.788009 , 0.00524335, -0.0118702 , 0.788009 , 0.00524335, -0.51252 , 0.505084 , 0.00513283, -5.22023 , -2.94645 , -1.3302, 0.254816, -2193.21 , 28053.1 , 85.2217, 0 , 0 , 32.1148, 0 , -4.45564e-05 , 0, 0 , 0 , -0.110707, -159903 , -231911 , -24238.1, 9.0009, 8.30811e-05 , 0.00579427 , 0.783689, 2.72564, 1.55433, 47, 122, 9.0009, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00638731 , 0.00163419 , 0.000633941, 0.0414195 , 0.000348796 , 0.000715551, 0.000650999, 0.740092, -0.0163798 , -0.739824 , 0.0113433, -0.0163798 , -0.739824 , 0.0113433, 0.464086 , -0.496411 , 0.0135831, -4.61765 , 2.58464 , -1.18679, 0.257011, 2213.79 , -24835.1 , -836.762, 0 , 0 , 32.1148, 0 , 4.18248e-05 , 0, 0 , 0 , -0.110624, 151761 , 823.323 , 4257.02, 8.99992, -9.75683e-05 , 0.00604467 , 0.783696, 2.53591, -1.54387, 47, 122, 8.99992, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00723968 , -0.00464179 , -0.000322661, -0.0223328 , -0.568778 , 0.00134663, 0.000766152, 0.802885, 0.00187715 , 0.802881 , -0.00172917, 0.00187715 , 0.802881 , -0.00172917, -0.531226 , 0.534906 , -0.000858833, -3.44342 , -3.25318 , 1.53462, -0.445668, 222.387 , 20081.2 , -378.356, 0 , 0 , 32.1148, 0 , -4.9177e-05 , 0, 0 , 0 , -0.110711, -81825.7 , -1.35684e+06 , 8036.06, 8.99945, -5.95202e-05 , 0.00613429 , 0.783709, -0.744389, 1.56762, 47, 122, 8.99945, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
25.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00783884 , -0.004257 , -0.000709999, 0.0458732 , 0.0223217 , 0.00107275, 0.000883856, 0.862356, 0.0440132 , -0.860707 , -0.0300707, 0.0440132 , -0.860707 , -0.0300707, 0.589697 , -0.528727 , -0.0314899, -3.78979 , 3.44322 , 1.69653, -0.447658, -267.98 , -28658.5 , 515.175, 0 , 0 , 32.1148, 0 , 5.02283e-05 , 0, 0 , 0 , -0.110622, 168087 , 53261.2 , 6443.35, 9.00194, -0.000112101 , 0.00562111 , 0.783654, -0.599375, -1.50894, 47, 122, 9.00194, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
26.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.0074646 , -0.00237201 , -0.00015067, -0.108759 , 0.0243724 , 0.0038305, 0.000750375, 0.794575, 0.0213256 , 0.79418 , -0.0131748, 0.0213256 , 0.79418 , -0.0131748, -0.453382 , 0.488901 , -0.0144017, -2.5908 , -2.48136 , 1.20104, -0.463577, -1094.9 , 52383.3 , 470.196, 0 , 0 , 32.1148, 0 , -3.56865e-05 , 0, 0 , 0 , -0.110701, -398481 , 58138.1 , 22834.6, 9.00414, 7.09969e-05 , 0.00528393 , 0.783607, -0.553401, 1.53924, 47, 122, 9.00414, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
26.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00656514 , 0.000858475 , 0.000104452, 0.171624 , -0.0139772 , 0.00359716, 0.000486739, 0.639947, -0.0128408 , -0.639745 , 0.00965251, -0.0128408 , -0.639745 , 0.00965251, 0.311713 , -0.338504 , 0.00873084, -2.11308 , 1.18045 , -0.544157, 0.257519, 2180.58 , -73729.4 , 460.162, 0 , 0 , 32.1148, 0 , 1.88197e-05 , 0, 0 , 0 , -0.110646, 628814 , -33343.7 , 21457.5, 9.00455, -0.000231402 , 0.00523526 , 0.7836, 2.497, -1.54569, 47, 122, 9.00455, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
26.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00525889 , 0.000608712 , -0.000161452, -0.200705 , -0.0212134 , -0.00462139, 0.000335947, 0.531656, -0.0124054 , 0.531431 , 0.00924277, -0.0124054 , 0.531431 , 0.00924277, -0.243992 , 0.219764 , 0.0100371, -1.07014 , -0.594235 , -0.277257, 0.259085, 2199.45 , 83399 , -265.315, 0 , 0 , 32.1148, 0 , -1.1094e-05 , 0, 0 , 0 , -0.110675, -735367 , -50606 , -27571.7, 9.0034, 0.000158188 , 0.00535262 , 0.783604, 2.50126, 1.54169, 47, 122, 9.0034, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
26.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00356761 , 0.000892185 , 0.000107559, 0.183361 , -0.0132277 , 0.0057735, 6.64714e-05, 0.23649, -0.0146377 , -0.23589 , 0.00832895, -0.0146377 , -0.23589 , 0.00832895, 0.0266817 , -0.0550546 , 0.00919927, -0.0341634 , 0.0168688 , -0.00983253, 0.287809, 2200.59 , -72957.9 , -304.218, 0 , 0 , 32.1148, 0 , -1.01816e-05 , 0, 0 , 0 , -0.110674, 671819 , -31555.3 , 34447.3, 9.00244, -0.000313844 , 0.00549076 , 0.783588, 2.62427, -1.49952, 47, 122, 9.00244, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
