Time, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, xGravity, yGravity, zGravity, xCoriolis, yCoriolis, zCoriolis, xCentrifugal, yCentrifugal, zCentrifugal, L, M, N, Ixx, Ixy, Ixz, Iyx, Iyy, Iyz, Izx, Izy, Izz, Mass, Xcg, Ycg, Zcg, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius, NOSE_LG_WOW, NOSE_LG_stroke, NOSE_LG_strokeVel, NOSE_LG_CompressForce, NOSE_LG_WhlSideForce, NOSE_LG_WhlVelVecX, NOSE_LG_WhlVelVecY, NOSE_LG_WhlRollForce, NOSE_LG_BodyXForce, NOSE_LG_BodyYForce, NOSE_LG_WhlSlipDegrees, LEFT_MLG_WOW, LEFT_MLG_stroke, LEFT_MLG_strokeVel, LEFT_MLG_CompressForce, LEFT_MLG_WhlSideForce, LEFT_MLG_WhlVelVecX, LEFT_MLG_WhlVelVecY, LEFT_MLG_WhlRollForce, LEFT_MLG_BodyXForce, LEFT_MLG_BodyYForce, LEFT_MLG_WhlSlipDegrees, RIGHT_MLG_WOW, RIGHT_MLG_stroke, RIGHT_MLG_strokeVel, RIGHT_MLG_CompressForce, RIGHT_MLG_WhlSideForce, RIGHT_MLG_WhlVelVecX, RIGHT_MLG_WhlVelVecY, RIGHT_MLG_WhlRollForce, RIGHT_MLG_BodyXForce, RIGHT_MLG_BodyYForce, RIGHT_MLG_WhlSlipDegrees, TotalGearForce_X, TotalGearForce_Y, TotalGearForce_Z, TotalGearMoment_L, TotalGearMoment_M, TotalGearMoment_N
103.992, 0.0107968 , -0.0018818 , -0.000346164, -0.183906 , 0.0313361 , -0.00588893, 0.000578739, 0.697912, 0.0173656 , -0.69768 , -0.00481517, 0.0173656 , -0.69768 , -0.00481517, 0.37119 , 0.66015 , -0.00266607, -3.14723 , 3.86652 , 1.69061, -0.537174, 8673.96 , 88447.8 , -3374.4, 0 , 0 , 32.4427, 0 , 2.02879e-05 , 0, -0.0552034 , 0 , -0.051478, -2.42479e+06 , 1.20288e+06 , -328165, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 0.000170694 , -0.000449102 , 2.61415, -0.270487, -1.54497, 47, 122, 18.8062, 2.09009e+07, 1, 0.31329, 0.180683, -69380.05048, 0.520695, 0.84533, 21811.8, 1387.51, -12177.3, -18149.2, -7.86003, 1, 0.26961, -0.219361, -144264.2512, 0.507863, 0.813119, 57743.6, 2885.06, -31556.6, -48444, -10.0073, 1, 0.27168, 0.156895, -189100.8205, 0.498891, 0.81841, 77564.7, 3781.72, -42307.8, -65120.1, -10.2552, 7906.86, 88073.9, -404065, -2.42464e+06, 1.26198e+06, -328089
104.992, 0.0112074 , -0.000402426 , -1.77912e-05, -0.25585 , 0.00613732 , 0.00090175, 0.000477429, 0.63389, 0.0113466 , -0.633787 , -0.00138041, 0.0113466 , -0.633787 , -0.00138041, 0.359093 , 0.627304 , -0.00120091, -2.91754 , 3.53955 , 1.34912, -0.462418, 8619.96 , 132122 , -664.774, 0 , 0 , 32.4427, 0 , 2.04367e-05 , 0, -0.0552028 , 0 , -0.0514775, -3.37338e+06 , 235574 , 49996.3, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 0.000374201 , -0.000385957 , 2.61402, -0.121064, -1.55276, 47, 122, 18.806, 2.09009e+07, 1, 0.3094, 0.0368217, -60652.60237, 0.474172, 0.809531, 29919.3, 1212.82, -16110.4, -25240.7, -12.3346, 1, 0.26759, -0.21157, -145171.8108, 0.473411, 0.807847, 71584.6, 2902.88, -38546.5, -60390, -12.3299, 1, 0.27562, 0.195506, -195508.9063, 0.47312, 0.808164, 95999.4, 3909.43, -51707.5, -80978.4, -12.2779, 7872.97, 131670, -401355, -3.37322e+06, 331470, 50068.1
105.992, 0.00764321 , -0.000135013 , 0.000324708, 0.404891 , 0.00173801 , -0.00386651, 9.74741e-05, 0.286421, 0.00438403 , -0.286386 , 0.000923715, 0.00438403 , -0.286386 , 0.000923715, 0.0429361 , 0.0830233 , 0.000944367, -0.0484175 , 0.057558 , -0.0390592, 0.806718, -432.054 , -286546 , 22.7828, 0 , 0 , 32.4427, 0 , -3.17741e-06 , 0, -0.0551224 , 0 , -0.0514025, 5.33848e+06 , 66642.7 , -215043, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8066, -0.000364734 , -0.000417375 , 2.61428, 0.207662, -1.55515, 47, 122, 18.8066, 2.09009e+07, 1, 0.31164, 0.0134644, -59764.86117, 0.104779, 0.184096, -46179.6, -1194.97, 24270.8, 39305.4, 19.3225, 1, 0.2766, -0.0664428, -159262.6094, 0.116633, 0.214406, -124773, -3184.37, 65539.5, 106222, 19.5916, 1, 0.26438, 0.063832, -181666.6549, 0.125237, 0.209297, -144668, 3632.25, 69660.1, 126845, 20.2282, -1188.09, -286729, -400668, 5.33849e+06, 65887.1, -215042
106.992, -0.00624289 , 5.21304e-05 , 3.76323e-05, -0.420275 , -0.00383441 , 0.000120481, 5.21178e-05, 0.209437, 0.00137069 , 0.209432 , 2.80955e-05, 0.00137069 , 0.209432 , 2.80955e-05, -0.0117859 , -0.00758294 , 7.36886e-05, -3.19432e-05 , 0 , -0.00017027, 5.33039, -7422.66 , 292359 , -55.535, 0 , 0 , 32.4427, 0 , 5.13514e-06 , 0, -0.0551509 , 0 , -0.0514291, -5.54132e+06 , -147166 , 6694.49, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, 0.000430663 , -0.0004404 , 2.61443, 0.0204944, 1.56425, 47, 122, 18.8061, 2.09009e+07, 1, 0.31427, -0.00701882, -59182.92353, -0.0741795, -0.112787, 45323.2, -1183.28, -21778.7, -39765.3, -19.1515, 1, 0.26373, 0.043112, -178688.6385, -0.0727436, -0.109266, 136997, -3572.62, -65833.5, -120196, -19.1732, 1, 0.27757, -0.0405225, -162946.1458, -0.0718649, -0.109873, 124808, -3257.88, -59973.2, -109503, -19.1548, -8189.04, 291834, -400745, -5.54132e+06, -147166, 6694.49
107.992, -0.000696066 , -0.000275378 , -0.000101889, -0.464965 , -0.0254139 , -0.00129796, 2.04609e-06, 0.0414975, 0.00624751 , -0.0410154 , -0.000868114, 0.00624751 , -0.0410154 , -0.000868114, 0.123844 , 0.213634 , -0.000807573, -0.562593 , 0.414273 , 0.179727, -0.319462, 8606.44 , 305675 , -249.534, 0 , 0 , 32.4427, 0 , 1.12436e-05 , 0, -0.0551701 , 0 , -0.051447, -6.13057e+06 , -975412 , -72188.1, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, 0.000436191 , -0.000338664 , 2.61441, 0, 0, 47, 122, 18.8061, 2.09009e+07, 1, 0.30555, 0.00465875, -59235.66895, 0.126039, 0.206943, 45027.4, 1184.31, -23676.9, -38318, -22.6402, 1, 0.26586, -0.050128, -168150.8242, 0.122305, 0.197449, 127848, 3361.88, -67225.8, -108798, -22.6285, 1, 0.27836, 0.0468747, -173866.9226, 0.119607, 0.199009, 132078, 3476.16, -69453, -112397, -22.6728, 7880.7, 305167, -400939, -6.13056e+06, 66337.9, -72179.9
108.992, -0.0111114 , 0.000203926 , 4.65429e-05, 0.257814 , -0.00591992 , 7.75832e-05, 0.000448718, 0.614534, -0.0094386 , 0.614462 , 0.000546044, -0.0094386 , 0.614462 , 0.000546044, -0.351584 , -0.612708 , 1.57251e-05, -5.96439 , -3.38402 , -1.2978, 0.217591, -7415.7 , -136478 , 632.829, 0 , 0 , 32.4427, 0 , -2.01515e-05 , 0, -0.0550634 , 0 , -0.0513475, 3.39928e+06 , -227190 , 4230, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, -0.00014444 , -0.000445275 , 2.61436, 3.0838, 1.55541, 47, 122, 18.8062, 2.09009e+07, 1, 0.31466, -0.0214824, -58403.17394, -0.463614, -0.797382, -29509.8, 0, 14847.7, 25502.4, 12.6328, 1, 0.27094, 0.205886, -193672.7224, -0.461853, -0.793113, -97646.5, 0, 49130.5, 84386.2, 12.6055, 1, 0.2699, -0.19876, -148133.2838, -0.460731, -0.793709, -74917.4, 2962.42, 35134.3, 66234.2, 12.6446, -8180.15, -136801, -400060, 3.39913e+06, -221771, 4161.47
109.992, 0.000466938 , 0.000440866 , -8.09545e-05, 0.48456 , 0.0101338 , 0.00439327, 2.06547e-05, 0.131847, -0.000600805 , 0.131841 , 0.0010152, -0.000600805 , 0.131841 , 0.0010152, -0.172886 , -0.299456 , 0.00108491, -1.42737 , -0.811407 , -0.310949, 0.217847, 1014.26 , -317573 , -321.069, 0 , 0 , 32.4427, 0 , -1.37138e-05 , 0, -0.0550837 , 0 , -0.0513664, 6.38892e+06 , 388933 , 244290, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8059, -0.000422432 , -0.000404474 , 2.61429, 2.10517, 1.56185, 47, 122, 18.8059, 2.09009e+07, 1, 0.31163, -0.0288638, -56640.54709, -0.172241, -0.2816, -42037.1, -1132.47, 22131.8, 35757.3, 23.84, 1, 0.27733, 0.0608662, -175275.0941, -0.175197, -0.289161, -129969, -3504.43, 68428.9, 110551, 23.8841, 1, 0.26534, -0.0481093, -168942.2199, -0.17733, -0.287926, -125249, -3377.81, 65944.7, 106537, 23.8934, 262.603, -317758, -401013, 6.38891e+06, -175503, 244273
110.992, 0.0113282 , -0.000168246 , -0.000129171, -0.0855044 , 0.0117345 , 0.00117356, 0.000580429, 0.698931, -0.000479235 , -0.698929 , -0.00134081, -0.000479235 , -0.698929 , -0.00134081, 0.357204 , 0.618407 , -0.00152363, -3.572 , 3.46337 , 1.50327, -0.420847, -4470.24 , 22600.6 , 182.79, 0 , 0 , 32.4427, 0 , 1.77597e-05 , 0, -0.0551954 , 0 , -0.0514706, -1.12737e+06 , 450458 , 65184.3, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8063, 8.49424e-05 , -0.000390051 , 2.61425, -1.91407, -1.56876, 47, 122, 18.8063, 2.09009e+07, 1, 0.30959, 0.0207926, -59390.59847, 0.474257, 0.813015, 13835.8, 0, -6962.76, -11956.1, -5.82418, 1, 0.27147, -0.189239, -147873.8574, 0.46946, 0.801007, 34288.4, 2957.4, -19811, -28141.9, -5.79706, 1, 0.271, 0.178207, -193099.4028, 0.466185, 0.802949, 45094.7, -3861.94, -19356.3, -40911.9, -5.83834, -5219.5, 22259.8, -400506, -1.12724e+06, -3075.63, 65253.9
111.992, -0.0122025 , 8.2715e-07 , -2.35195e-05, 0.0827283 , 0.00414712 , 0.000243282, 0.000466755, 0.626764, -0.000755162 , 0.626764 , -2.68044e-05, -0.000755162 , 0.626764 , -2.68044e-05, -0.316138 , -0.555833 , 0.000153933, -4.87323 , -2.76582 , -1.0634, 0.218213, 8605.07 , -18779.4 , -270.816, 0 , 0 , 32.4427, 0 , -1.60066e-05 , 0, -0.0550772 , 0 , -0.0513603, 1.09077e+06 , 159159 , 13540.5, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, 1.51812e-06 , -0.000407458 , 2.61421, -3.10611, 1.56959, 47, 122, 18.8061, 2.09009e+07, 1, 0.3114, 0.00315641, -58912.77569, -0.432347, -0.755333, -13323.9, 1178.25, 5687.4, 12106.5, 5.65412, 1, 0.26948, 0.19653, -194437.5408, -0.433141, -0.757562, -44068.9, 3888.72, 18818.3, 40038.2, 5.66624, 1, 0.2728, -0.196888, -147509.3325, -0.433893, -0.757125, -33264.9, 2950.16, 14192, 30229.9, 5.63781, 7855.97, -19161.2, -400963, 1.09064e+06, 163850, 13484.1
112.992, 0.0122214 , 3.74431e-05 , 4.13826e-05, -0.0913506 , -0.00937425 , 0.00024726, 0.000396415, 0.57761, -0.00955457 , -0.577528 , 0.00190834, -0.00955457 , -0.577528 , 0.00190834, 0.302791 , 0.510834 , 0.00200747, -4.20536 , 2.38818 , -0.917097, 0.218078, -7429.95 , 24173 , -206.473, 0 , 0 , 32.4427, 0 , 1.50578e-05 , 0, -0.055184 , 0 , -0.05146, -1.20446e+06 , -359820 , 13788.6, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 6.40494e-05 , -0.000422409 , 2.61419, 2.94446, -1.55393, 47, 122, 18.8062, 2.09009e+07, 1, 0.31263, -0.00806207, -59049.29044, 0.417794, 0.70971, 13998.2, 1180.96, -8065.63, -11501.8, -5.92664, 1, 0.27143, -0.194727, -146925.8637, 0.419235, 0.713593, 34824.6, 2938.45, -20066, -28613.7, -5.92568, 1, 0.27009, 0.20146, -195189.1529, 0.420475, 0.712898, 46251.4, 3903.69, -26651.1, -38002, -5.92406, -8187.78, 23843, -400898, -1.20433e+06, -188526, 13837.4
113.992, -0.0124531 , 9.3931e-05 , -5.3676e-05, 0.0799581 , 0.000787902 , 0.000287738, 0.000607426, 0.715, -0.00309239 , 0.714993 , 0.000878254, -0.00309239 , 0.714993 , 0.000878254, -0.357583 , -0.631681 , 0.00117142, -6.27518 , -3.55916 , -1.37027, 0.218363, 8607.89 , -16064.2 , -447.998, 0 , 0 , 32.4427, 0 , -1.8107e-05 , 0, -0.0550693 , 0 , -0.051353, 1.05425e+06 , 30209.7 , 15973, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -7.20667e-06 , -0.000382131 , 2.61424, 2.86487, 1.5663, 47, 122, 18.8061, 2.09009e+07, 1, 0.30936, -0.00605087, -58079.55815, -0.47645, -0.832222, -12779.3, 1161.58, 5427.43, 11627.7, 5.50084, 1, 0.26994, 0.202769, -195541.165, -0.478348, -0.837261, -43360.2, 3910.79, 18441.5, 39437.4, 5.54366, 1, 0.27305, -0.19759, -147480.8817, -0.479888, -0.836361, -31980, 2949.59, 13545, 29119.6, 5.42108, 7869.21, -16441.8, -401141, 1.0541e+06, 65766.6, 15900.2
114.992, -0.0108759 , 0.000780538 , -0.000542461, -0.277065 , 0.00036171 , 0.00394866, 0.000390262, 0.573109, -0.0110333 , 0.572969 , 0.00625498, -0.0110333 , 0.572969 , 0.00625498, -0.206424 , -0.376042 , 0.00668581, -2.17957 , -1.22937 , -0.478689, 0.219625, -46.5575 , 213960 , -518.027, 0 , 0 , 32.4427, 0 , -5.2219e-06 , 0, -0.0551112 , 0 , -0.051392, -3.65311e+06 , 13673.9 , 219428, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 0.00020779 , -0.000657959 , 2.6139, 2.62585, 1.54866, 47, 122, 18.806, 2.09009e+07, 1, 0.33311, -0.0585391, -59192.43427, -0.300804, -0.508313, 20273.8, -1183.78, -9185.85, -18112.1, -8.56315, 1, 0.26315, 0.149079, -189918.5082, -0.320501, -0.558865, 65438, 3798.05, -36231.9, -54624.2, -8.61469, 1, 0.27167, -0.112345, -152057.3378, -0.335027, -0.550479, 45486.5, -3041, -20276.8, -40830.4, -7.47888, -901.015, 213507, -401209, -3.65317e+06, 15365.5, 219400
115.992, 0.0118615 , 0.000154273 , 5.43146e-05, 0.275452 , 0.0029774 , 4.93823e-05, 0.000463454, 0.624544, -0.00341054 , -0.624535 , 0.000588169, -0.00341054 , -0.624535 , 0.000588169, 0.249185 , 0.409378 , 0.000788341, -2.72931 , 1.54464 , -0.597335, 0.218859, 8604.55 , -215793 , -187.92, 0 , 0 , 32.4427, 0 , 7.73815e-06 , 0, -0.0551574 , 0 , -0.0514351, 3.63183e+06 , 114255 , 2777.49, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.000161792 , -0.000428655 , 2.61402, 2.97082, -1.56525, 47, 122, 18.8061, 2.09009e+07, 1, 0.31331, -0.0100459, -58482.32855, 0.358286, 0.602484, -19410.8, 1169.57, 8761.54, 17360.3, 8.29822, 1, 0.2745, -0.143203, -149893.7694, 0.360226, 0.607601, -49525.7, 2997.69, 22343, 44300.9, 8.26064, 1, 0.26713, 0.14872, -192428.0963, 0.361762, 0.606638, -63826.7, 3848.32, 28807.6, 57085.7, 8.29279, 7844.22, -216042, -400879, 3.63191e+06, 118997, 2809.15
116.992, -0.0117114 , -0.000259008 , 0.000129373, -0.276001 , 0.00706199 , 0.00182685, 0.000443085, 0.610665, 0.0106434 , 0.610571 , -0.00158743, 0.0106434 , 0.610571 , -0.00158743, -0.238859 , -0.400329 , -0.00156304, -1.30501 , -1.46922 , 0.640536, -0.49083, 8599.38 , 214388 , 171.957, 0 , 0 , 32.4427, 0 , -7.21371e-06 , 0, -0.0551085 , 0 , -0.0513895, -3.63907e+06 , 271096 , 101671, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8063, 0.000296411 , -0.000424391 , 2.61404, -0.148056, 1.55317, 47, 122, 18.8063, 2.09009e+07, 1, 0.31237, 0.0252889, -60413.74526, -0.35258, -0.605349, 19782.8, 0, -9959.04, -17093.2, -8.18717, 1, 0.26494, 0.137453, -189655.9168, -0.347766, -0.593295, 62247.4, -3792.78, -28059.4, -55693.7, -8.20603, 1, 0.27638, -0.149751, -150290.8407, -0.344539, -0.595297, 49205.3, 3005.5, -27367.8, -41002.4, -8.18587, 7839.82, 213896, -400519, -3.63915e+06, 327291, 101642
117.992, 0.0115159 , 0.000243384 , 0.000284836, 0.274553 , -0.000886821 , 0.00241141, 0.000513209, 0.657214, -0.00224879 , -0.657209 , 0.00108869, -0.00224879 , -0.657209 , 0.00108869, 0.265635 , 0.439955 , 0.00149087, -3.14206 , 1.78014 , -0.686903, 0.218616, 8608.43 , -212785 , -407.136, 0 , 0 , 32.4427, 0 , 8.95666e-06 , 0, -0.0551605 , 0 , -0.0514381, 3.61998e+06 , -34141.2 , 134163, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.00025445 , -0.000352472 , 2.61406, 2.69073, -1.56699, 47, 122, 18.8061, 2.09009e+07, 1, 0.30694, -0.0194308, -56834.60362, 0.360151, 0.611426, -18137.7, 1136.59, 8148.49, 16244.1, 7.979, 1, 0.27693, -0.135425, -152388.9838, 0.370549, 0.638012, -48931.6, -3047.55, 27265.5, 40745.3, 8.02802, 1, 0.26682, 0.14618, -191813.8633, 0.378121, 0.633497, -63019.9, 3835.93, 28409.9, 56383.5, 8.21443, 7878.31, -212999, -401098, 3.62005e+06, -61048.5, 134201
118.992, -0.0115077 , 9.68699e-05 , -8.45776e-05, -0.277265 , 0.00172906 , -0.000595872, 0.000468288, 0.627793, -0.000429437 , 0.627792 , -8.38625e-05, -0.000429437 , 0.627792 , -8.38625e-05, -0.237863 , -0.420658 , 0.000361496, -2.78084 , -1.57697 , -0.607342, 0.218402, 8608.51 , 214622 , -451.765, 0 , 0 , 32.4427, 0 , -7.13648e-06 , 0, -0.0551065 , 0 , -0.0513877, -3.65574e+06 , 66333.1 , -33157.1, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 0.000296761 , -0.000381152 , 2.61407, -2.94874, 1.5701, 47, 122, 18.806, 2.09009e+07, 1, 0.30934, -0.00626702, -58019.73213, -0.346419, -0.603314, 18996.9, 1160.27, -10565.4, -15830.3, -8.18638, 1, 0.26589, 0.142224, -190779.7511, -0.349426, -0.611179, 62403.4, 3815.2, -34710, -51999.6, -8.17827, 1, 0.27728, -0.138443, -152202.1892, -0.351824, -0.609902, 49655.2, 3043.73, -27626, -41372.8, -8.15697, 7868.06, 214132, -401143, -3.65581e+06, 65320.6, -33189.6
119.992, 0.0122368 , 0.00087395 , -7.69131e-05, 0.28497 , 0.112092 , -0.000681048, 0.000322662, 0.521115, -0.00505299 , -0.52109 , -0.000316044, -0.00505299 , -0.52109 , -0.000316044, 0.187704 , 0.322102 , -0.000130409, -1.65244 , 0.945782 , 0.409643, -0.247902, -7423.53 , -220122 , -70.703, 0 , 0 , 32.4427, 0 , 4.20733e-06 , 0, -0.0551481 , 0 , -0.0514264, 3.75733e+06 , 4.30228e+06 , -37889.9, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, -0.000370243 , -0.000445726 , 2.61409, -3.07913, -1.56108, 47, 122, 18.8062, 2.09009e+07, 1, 0.31453, 0.00498999, -54857.29913, 0.29409, 0.537917, -18957.7, -1097.02, 10490.7, 15828.6, 8.64058, 1, 0.2774, -0.15144, -152177.8713, 0.291256, 0.530809, -52537.2, -3043.2, 29075.3, 43863.9, 8.63191, 1, 0.2636, 0.149517, -192147.9942, 0.289302, 0.531787, -66573.3, -3842.5, 36831.4, 55589.7, 8.66275, -8191.66, -220286, -400760, 3.75739e+06, -68193.8, -37870.9
120.992, -0.012441 , -0.00045526 , 0.000122954, -0.285722 , 0.00268564 , 0.00233872, 0.000340439, 0.535278, 0.0097909 , 0.535185 , -0.00191615, 0.0097909 , 0.535185 , -0.00191615, -0.206595 , -0.325251 , -0.00174384, -0.797503 , -0.985972 , 0.232992, -0.292152, -7423.5 , 222891 , -72.1651, 0 , 0 , 32.4427, 0 , -5.61411e-06 , 0, -0.0551173 , 0 , -0.0513977, -3.76724e+06 , 103123 , 130183, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8064, 0.000305034 , -0.000422186 , 2.6141, -0.193265, 1.55216, 47, 122, 18.8064, 2.09009e+07, 1, 0.31205, 0.0387592, -61407.71045, -0.323795, -0.543726, 21413.7, -1228.03, -9717.83, -19121.1, -8.71869, 1, 0.26476, 0.14502, -190604.9508, -0.319221, -0.532268, 66701.6, -3811.72, -30281.8, -59553.8, -8.74953, 1, 0.27663, -0.161979, -148594.57, -0.316175, -0.534176, 51618.9, -2971.6, -23415.6, -46098.3, -8.68537, -8181.16, 222393, -400763, -3.76732e+06, 96100.9, 130164
121.992, 0.0117951 , 3.79971e-05 , 1.91476e-05, 0.280623 , -0.00611431 , 0.0010338, 0.000394489, 0.576205, 0.00416117 , -0.57619 , 0.000331973, 0.00416117 , -0.57619 , 0.000331973, 0.208483 , 0.376081 , 0.000589493, -1.03442 , 1.24182 , -0.323021, 0.312273, -7425.38 , -217152 , -193.205, 0 , 0 , 32.4427, 0 , 5.90932e-06 , 0, -0.0551534 , 0 , -0.0514314, 3.70002e+06 , -234681 , 57513.7, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, -0.000288149 , -0.000380846 , 2.6141, 0.0796103, -1.56355, 47, 122, 18.8062, 2.09009e+07, 1, 0.30913, -0.00669844, -58305.46789, 0.320345, 0.569543, -19654, -1166.01, 10900.7, 16395.5, 8.42791, 1, 0.27699, -0.142193, -151367.3443, 0.321013, 0.571404, -51251.3, -3027.07, 28413.9, 42761, 8.46548, 1, 0.26579, 0.14639, -191215.9393, 0.321584, 0.570952, -64264.9, -3823.98, 35653.1, 53604.6, 8.40289, -8169.07, -217349, -400883, 3.70009e+06, -243722, 57539
122.992, -0.0125356 , 0.000103217 , -0.00125616, -0.147545 , -0.00402381 , -0.000793444, 0.000585182, 0.701787, -0.000376372 , 0.701787 , -7.99732e-05, -0.000376372 , 0.701787 , -7.99732e-05, -0.307348 , -0.528146 , 1.20701e-05, -4.47086 , -2.54093 , 1.10058, -0.246166, 223.274 , 134670 , -76.7452, 0 , 0 , 32.4427, 0 , -1.23771e-05 , 0, -0.0550898 , 0 , -0.0513721, -1.94538e+06 , -155040 , -44164.5, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8059, 6.63911e-05 , -0.000428698 , 2.6137, -2.93222, 1.57025, 47, 122, 18.8059, 2.09009e+07, 1, 0.31345, -0.0114604, -58722.58687, -0.376178, -0.642272, 6829.43, -1174.45, -2425.51, -6491.33, -2.90749, 1, 0.26849, 0.174585, -194513.7938, -0.422112, -0.759272, 30036.1, 3890.2, -18490.3, -23987.7, -3.86048, 1, 0.27339, -0.17042, -147550.8937, -0.455382, -0.739902, 18683.5, -2951.02, -6861.87, -17626.6, -3.1656, -535.27, 134267, -400766, -1.94548e+06, -46151.8, -44223.3
123.992, 0.0130498 , 0.000127348 , -0.000114965, 0.155657 , 0.041455 , 0.00108213, 0.000479256, 0.635102, -0.000429787 , -0.635101 , -0.00102761, -0.000429787 , -0.635101 , -0.00102761, 0.273413 , 0.467702 , -0.00108799, -3.51244 , 1.99528 , 0.865076, -0.246289, -191.232 , -138565 , 268.466, 0 , 0 , 32.4427, 0 , 1.02462e-05 , 0, -0.0551689 , 0 , -0.0514458, 2.05233e+06 , 1.59117e+06 , 60115.6, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8063, -0.000222607 , -0.000433208 , 2.61314, -1.96693, -1.56904, 47, 122, 18.8063, 2.09009e+07, 1, 0.31321, 0.0171529, -58530.65241, 0.401762, 0.692366, -8719.5, -1170.58, 5407.27, 6939.84, 3.72442, 1, 0.27544, -0.183747, -147701.2095, 0.397496, 0.68174, -21860.9, 0, 11022.2, 18878.8, 3.7003, 1, 0.26566, 0.174906, -193635.7766, 0.39457, 0.683345, -29388.6, -3872.62, 18162.1, 23427, 3.79441, -953.89, -138784, -400419, 2.05244e+06, 125344, 60155.6
