Time, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius
780.991, -3.95191e-25 , -2.05542e-30 , 4.22335e-30, 7.91638e-27 , 3.08149e-32 , -7.64209e-32, 0.0630323, 23985.0139501, 15670.6604433 , 1012.93451306 , 18129.6789583, 15670.6604433 , 1012.93451306 , 18129.6789583, -10012.5713461 , 21795.166907 , 1.57278734059, -6.30323384131e-06 , 0 , 0, 0, -4.11827507944e-06 , -2.66196910677e-07 , -4.76442089168e-06, 918126.849516, -0.0320526052486 , 0.856814338856 , 1.93495494223, 49.1610119301, 2.42043381092, 17.1505028972, -28.2274677721, 918126.849516, 20925650
781.991, -3.98988e-25 , -2.18615e-30 , 4.47285e-30, -8.64339e-26 , 3.08149e-32 , 1.65168e-31, 0.0630324, 23985.0295775, 15650.7092993 , 1013.43799433 , 18146.8974123, 15650.7092993 , 1013.43799433 , 18146.8974123, -10020.2433999 , 21791.6579754 , 1.57403305991, -6.30324205508e-06 , 0 , 0, 0, -4.11303466314e-06 , -2.66329404622e-07 , -4.76894903652e-06, 918125.385835, -0.0321641746617 , 0.85790993354 , 1.93517822752, 49.2240225528, 2.42163603071, 17.1242299148, -28.167648266, 918125.385835, 20925650
782.991, -3.98335e-25 , -2.31266e-30 , 4.70322e-30, 8.65955e-26 , -2.11082e-31 , 1.65168e-31, 0.0630325, 23985.0451985, 15630.7392798 , 1013.93867937 , 18164.0940071, 15630.7392798 , 1013.93867937 , 18164.0940071, -10027.9007966 , 21788.1525161 , 1.57527622435, -6.30325026548e-06 , 0 , 0, 0, -4.10778927837e-06 , -2.66461163823e-07 , -4.77347144141e-06, 918123.92091, -0.0322761011748 , 0.859005519613 , 1.93540061208, 49.2870332469, 2.42283156498, 17.0979368265, -28.1078468353, 918123.92091, 20925650
783.991, -3.72064e-25 , -2.38886e-30 , 4.77545e-30, -8.65955e-26 , 2.1139e-31 , -1.65168e-31, 0.0630326, 23985.0608131, 15610.7504088 , 1014.43656614 , 18181.2687218, 15610.7504088 , 1014.43656614 , 18181.2687218, -10035.5435398 , 21784.6505444 , 1.57651683221, -6.30325847249e-06 , 0 , 0, 0, -4.10253893145e-06 , -2.66592187746e-07 , -4.7779881009e-06, 918122.454743, -0.0323883863057 , 0.860101097037 , 1.93562209432, 49.3500440116, 2.42402040889, 17.0716236708, -28.048063459, 918122.454743, 20925650
784.991, -3.61246e-25 , -2.34466e-30 , 4.66651e-30, 0 , 0 , 0, 0.0630327, 23985.076421, 15590.7427106 , 1014.93165263 , 18198.4215358, 15590.7427106 , 1014.93165263 , 18198.4215358, -10043.1716331 , 21781.1520757 , 1.57775488184, -6.30326667605e-06 , 0 , 0, 0, -4.09728362876e-06 , -2.66722475856e-07 , -4.78249900949e-06, 918120.987336, -0.0325010315817 , 0.86119666577 , 1.93584267265, 49.4130548461, 2.42520255762, 17.045290486, -27.9882981163, 918120.987336, 20925650
785.991, -3.86363e-25 , -2.32698e-30 , 4.69882e-30, 1.56712e-26 , 6.37868e-32 , -1.57156e-31, 0.0630327, 23985.0920224, 15570.7162096 , 1015.42393681 , 18215.5524284, 15570.7162096 , 1015.42393681 , 18215.5524284, -10050.7850799 , 21777.6571254 , 1.57899037157, -6.30327487614e-06 , 0 , 0, 0, -4.09202337665e-06 , -2.66852027623e-07 , -4.78700416174e-06, 918119.518694, -0.0326140385396 , 0.862292225774 , 1.93606234545, 49.4760657494, 2.42637800633, 17.0189373107, -27.9285507862, 918119.518694, 20925650
786.991, -3.82166e-25 , -2.41836e-30 , 4.85552e-30, -7.86791e-26 , 6.40949e-32 , 8.56654e-32, 0.0630328, 23985.107617, 15550.67093 , 1015.91341668 , 18232.6613789, 15550.67093 , 1015.91341668 , 18232.6613789, -10058.383884 , 21774.1657088 , 1.58022329976, -6.30328307271e-06 , 0 , 0, 0, -4.08675818148e-06 , -2.66980842513e-07 , -4.79150355218e-06, 918118.048817, -0.032727408726 , 0.863387777009 , 1.93628111111, 49.5390767208, 2.42754675024, 16.9925641832, -27.8688214478, 918118.048817, 20925650
787.991, -3.76595e-25 , -2.36356e-30 , 4.74057e-30, -1.73029e-25 , 3.34341e-31 , -1.65168e-31, 0.0630329, 23985.1232049, 15530.6068961 , 1016.40009023 , 18249.7483667, 15530.6068961 , 1016.40009023 , 18249.7483667, -10065.9680489 , 21770.6778411 , 1.58145366467, -6.30329126572e-06 , 0 , 0, 0, -4.08148804964e-06 , -2.6710892e-07 , -4.79599717535e-06, 918116.577708, -0.0328411436966 , 0.864483319434 , 1.936498968, 49.6020877595, 2.42870878455, 16.9661711419, -27.8091100799, 918116.577708, 20925650
788.991, -3.81977e-25 , -2.29303e-30 , 4.62515e-30, 0 , -1.79959e-31 , 3.30336e-31, 0.063033, 23985.1387859, 15510.5241323 , 1016.88395546 , 18266.8133713, 15510.5241323 , 1016.88395546 , 18266.8133713, -10073.5375782 , 21767.1935377 , 1.58268146474, -6.30329945513e-06 , 0 , 0, 0, -4.07621298749e-06 , -2.67236259553e-07 , -4.80048502583e-06, 918115.105371, -0.0329552450172 , 0.865578853008 , 1.9367159145, 49.6650988645, 2.42986410448, 16.9397582253, -27.7494166615, 918115.105371, 20925650
789.991, -3.60949e-25 , -2.3561e-30 , 4.68617e-30, 2.6738e-25 , -2.45286e-31 , -2.45286e-31, 0.0630331, 23985.15436, 15490.422663 , 1017.36501038 , 18283.856372, 15490.422663 , 1017.36501038 , 18283.856372, -10081.0924756 , 21763.7128137 , 1.58390669828, -6.3033076409e-06 , 0 , 0, 0, -4.07093300142e-06 , -2.67362860648e-07 , -4.80496709816e-06, 918113.631807, -0.0330697142634 , 0.866674377692 , 1.93693194896, 49.728110035, 2.43101270528, 16.9133254716, -27.6897411712, 918113.631807, 20925650
790.991, -3.47832e-25 , -2.41222e-30 , 4.75494e-30, 1.80784e-25 , -2.12931e-31 , -8.0735e-32, 0.0630332, 23985.169927, 15470.3025124 , 1017.84325299 , 18300.8773482, 15470.3025124 , 1017.84325299 , 18300.8773482, -10088.6327448 , 21760.2356843 , 1.58512936361, -6.30331582299e-06 , 0 , 0, 0, -4.06564809784e-06 , -2.67488722759e-07 , -4.80944338693e-06, 918112.15702, -0.0331845530203 , 0.867769893444 , 1.93714706973, 49.7911212703, 2.43215458219, 16.8868729192, -27.6300835879, 918112.15702, 20925650
791.991, -3.36097e-25 , -2.34305e-30 , 4.59752e-30, -1.56712e-26 , -6.6252e-32 , 1.62086e-31, 0.0630332, 23985.185487, 15450.1637051 , 1018.31868133 , 18317.8762796, 15450.1637051 , 1018.31868133 , 18317.8762796, -10096.1583894 , 21756.7621646 , 1.58634945912, -6.30332400136e-06 , 0 , 0, 0, -4.06035828312e-06 , -2.67613845362e-07 , -4.8139138867e-06, 918110.681011, -0.0332997628834 , 0.868865400223 , 1.93736127515, 49.8541325694, 2.43328973048, 16.8604006066, -27.5704438901, 918110.681011, 20925650
792.991, -3.18727e-25 , -2.21486e-30 , 4.31701e-30, 0 , 8.99794e-32 , -1.65168e-31, 0.0630333, 23985.2010398, 15430.0062654 , 1018.79129339 , 18334.8531455, 15430.0062654 , 1018.79129339 , 18334.8531455, -10103.6694132 , 21753.2922697 , 1.58756698318, -6.30333217597e-06 , 0 , 0, 0, -4.05506356368e-06 , -2.67738227935e-07 , -4.81837859206e-06, 918109.203784, -0.0334153454577 , 0.869960897988 , 1.93757456355, 49.9171439315, 2.43441814542, 16.8339085721, -27.5108220564, 918109.203784, 20925650
793.991, -3.27116e-25 , -2.15076e-30 , 4.2214e-30, -1.73029e-25 , 3.37115e-31 , -1.65168e-31, 0.0630334, 23985.2165854, 15409.8302179 , 1019.26108723 , 18351.8079256, 15409.8302179 , 1019.26108723 , 18351.8079256, -10111.1658199 , 21749.8260148 , 1.58878193407, -6.30334034678e-06 , 0 , 0, 0, -4.04976394592e-06 , -2.67861869958e-07 , -4.8228374976e-06, 918107.725341, -0.0335313023588 , 0.871056386696 , 1.93778693326, 49.9801553558, 2.43553982231, 16.807396854, -27.4512180653, 918107.725341, 20925650
794.991, -3.40093e-25 , -2.01749e-30 , 4.01097e-30, -8.65955e-26 , 3.03835e-31 , -3.30336e-31, 0.0630335, 23985.2321236, 15389.635587 , 1019.72806086 , 18368.7405993, 15389.635587 , 1019.72806086 , 18368.7405993, -10118.6476132 , 21746.3634147 , 1.58999431023, -6.30334851375e-06 , 0 , 0, 0, -4.04445943626e-06 , -2.67984770912e-07 , -4.82729059793e-06, 918106.245684, -0.0336476352121 , 0.872151866306 , 1.93799838258, 50.0431668414, 2.43665475645, 16.7808654906, -27.3916318954, 918106.245684, 20925650
795.991, -3.58254e-25 , -1.99863e-30 , 4.02406e-30, 7.91638e-27 , 1.23876e-31 , -2.47752e-31, 0.0630336, 23985.2476545, 15369.4223972 , 1020.19221234 , 18385.6511463, 15369.4223972 , 1020.19221234 , 18385.6511463, -10126.114797 , 21742.9044846 , 1.59120411002, -6.30335667684e-06 , 0 , 0, 0, -4.03915004112e-06 , -2.68106930278e-07 , -4.83173788763e-06, 918104.764816, -0.0337643456533 , 0.873247336776 , 1.93820890982, 50.1061783875, 2.43776294315, 16.7543145203, -27.3320635248, 918104.764816, 20925650
796.991, -3.79035e-25 , -1.94524e-30 , 3.98076e-30, -9.43503e-26 , 8.99794e-32 , 8.32002e-32, 0.0630336, 23985.2631779, 15349.190673 , 1020.6535397 , 18402.5395462, 15349.190673 , 1020.6535397 , 18402.5395462, -10133.5673749 , 21739.4492393 , 1.5924113318, -6.30336483602e-06 , 0 , 0, 0, -4.03383576693e-06 , -2.68228347541e-07 , -4.83617936133e-06, 918103.28274, -0.0338814353286 , 0.874342798063 , 1.93841851327, 50.1691899931, 2.43886437775, 16.7277439813, -27.272512932, 918103.28274, 20925650
797.991, -3.62243e-25 , -1.93295e-30 , 3.91408e-30, 1.02267e-25 , 1.24492e-31 , -4.97352e-31, 0.0630337, 23985.2786937, 15328.9404389 , 1021.11204099 , 18419.4057786, 15328.9404389 , 1021.11204099 , 18419.4057786, -10141.0053509 , 21735.9976939 , 1.59361597394, -6.30337299123e-06 , 0 , 0, 0, -4.02851662012e-06 , -2.68349022185e-07 , -4.84061501365e-06, 918101.799458, -0.0339989058943 , 0.875438250124 , 1.93862719123, 50.2322016575, 2.43995905559, 16.701153912, -27.2129800952, 918101.799458, 20925650
798.991, -3.4421e-25 , -1.9799e-30 , 3.95261e-30, 7.86791e-26 , -3.39272e-31 , 4.14152e-31, 0.0630338, 23985.294202, 15308.6717196 , 1021.56771427 , 18436.2498231, 15308.6717196 , 1021.56771427 , 18436.2498231, -10148.4287287 , 21732.5498631 , 1.59481803482, -6.30338114245e-06 , 0 , 0, 0, -4.02319260712e-06 , -2.68468953698e-07 , -4.8450448392e-06, 918100.314973, -0.0341167590176 , 0.876533692917 , 1.93883494196, 50.2952133797, 2.44104697203, 16.6745443507, -27.1534649925, 918100.314973, 20925650
799.991, -3.57186e-25 , -1.99193e-30 , 4.00899e-30, -2.75296e-25 , 3.48208e-32 , 6.64369e-31, 0.0630339, 23985.3097025, 15288.3845396 , 1022.0205576 , 18453.0716596, 15288.3845396 , 1022.0205576 , 18453.0716596, -10155.8375121 , 21729.1057619 , 1.59601751281, -6.30338928963e-06 , 0 , 0, 0, -4.0178637344e-06 , -2.68588141567e-07 , -4.84946883263e-06, 918098.829287, -0.0342349963758 , 0.877629126398 , 1.93904176373, 50.358225159, 2.44212812243, 16.6479153357, -27.093967602, 918098.829287, 20925650
800.991, -3.79476e-25 , -1.93711e-30 , 3.96742e-30, -1.88701e-25 , 8.99794e-32 , 3.35266e-31, 0.063034, 23985.3251953, 15268.0789236 , 1022.47056905 , 18469.8712676, 15268.0789236 , 1022.47056905 , 18469.8712676, -10163.2317051 , 21725.6654049 , 1.59721440629, -6.30339743273e-06 , 0 , 0, 0, -4.01253000839e-06 , -2.68706585282e-07 , -4.85388698856e-06, 918097.342403, -0.0343536196572 , 0.878724550524 , 1.93924765479, 50.4212369945, 2.44320250219, 16.6212669051, -27.0344879018, 918097.342403, 20925650
801.991, -3.75874e-25 , -1.89532e-30 , 3.88121e-30, -1.80784e-25 , 2.15396e-31 , 8.56654e-32, 0.0630341, 23985.3406802, 15247.7548961 , 1022.91774668 , 18486.648627, 15247.7548961 , 1022.91774668 , 18486.648627, -10170.6113115 , 21722.2288072 , 1.59840871366, -6.30340557171e-06 , 0 , 0, 0, -4.00719143555e-06 , -2.68824284334e-07 , -4.85829930166e-06, 918095.854324, -0.0344726305607 , 0.87981996525 , 1.93945261339, 50.4842488852, 2.4442701067, 16.5945990974, -26.9750258698, 918095.854324, 20925650
802.991, -3.86557e-25 , -1.81457e-30 , 3.76152e-30, 8.64339e-26 , -3.05684e-31 , 3.30336e-31, 0.0630341, 23985.3561572, 15227.4124818 , 1023.36208859 , 18503.4037175, 15227.4124818 , 1023.36208859 , 18503.4037175, -10177.9763352 , 21718.7959833 , 1.59960043334, -6.30341370654e-06 , 0 , 0, 0, -4.00184802235e-06 , -2.68941238216e-07 , -4.86270576656e-06, 918094.365052, -0.034592030796 , 0.880915370534 , 1.93965663777, 50.5472608304, 2.44533093137, 16.5679119507, -26.915581484, 918094.365052, 20925650
803.991, -3.94159e-25 , -1.91235e-30 , 3.96117e-30, 7.86791e-26 , -3.41429e-31 , 4.16617e-31, 0.0630342, 23985.3716262, 15207.0517055 , 1023.80359285 , 18520.1365189, 15207.0517055 , 1023.80359285 , 18520.1365189, -10185.3267802 , 21715.3669479 , 1.60078956366, -6.30342183716e-06 , 0 , 0, 0, -3.99649977525e-06 , -2.69057446421e-07 , -4.86710637794e-06, 918092.87459, -0.0347118220837 , 0.882010766329 , 1.93985972616, 50.6102728291, 2.44638497162, 16.5412055032, -26.8561547221, 918092.87459, 20925650
804.991, -4.17105e-25 , -2.00816e-30 , 4.19811e-30, -7.86791e-26 , 2.51758e-31 , -2.51449e-31, 0.0630343, 23985.3870871, 15186.6725917 , 1024.24225755 , 18536.847011, 15186.6725917 , 1024.24225755 , 18536.847011, -10192.6626503 , 21711.9417158 , 1.60197610309, -6.30342996355e-06 , 0 , 0, 0, -3.99114670073e-06 , -2.69172908445e-07 , -4.87150113046e-06, 918091.38294, -0.0348320061554 , 0.883106152593 , 1.94006187676, 50.6732848805, 2.4474322229, 16.5144797933, -26.7967455619, 918091.38294, 20925650
805.991, -4.28253e-25 , -1.96167e-30 , 4.1426e-30, -7.86791e-26 , 3.42045e-31 , -4.17233e-31, 0.0630344, 23985.4025399, 15166.2751653 , 1024.67808079 , 18553.5351737, 15166.2751653 , 1024.67808079 , 18553.5351737, -10199.9839495 , 21708.5203016 , 1.60316004998, -6.30343808567e-06 , 0 , 0, 0, -3.98578880527e-06 , -2.69287623785e-07 , -4.87589001878e-06, 918089.890105, -0.0349525847539 , 0.884201529279 , 1.94026308779, 50.7362969838, 2.44847268066, 16.487734859, -26.7373539811, 918089.890105, 20925650
806.991, -4.2281e-25 , -2.07596e-30 , 4.33769e-30, 1.02105e-25 , -1.43597e-31 , -1.04771e-32, 0.0630345, 23985.4179845, 15145.8594509 , 1025.11106067 , 18570.2009869, 15145.8594509 , 1025.11106067 , 18570.2009869, -10207.2906818 , 21705.1027199 , 1.60434140278, -6.30344620346e-06 , 0 , 0, 0, -3.98042609536e-06 , -2.6940159194e-07 , -4.8802730376e-06, 918088.396087, -0.0350735596329 , 0.885296896344 , 1.94046335743, 50.799309138, 2.44950634035, 16.4609707388, -26.6779799573, 918088.396087, 20925650
807.991, -4.21558e-25 , -2.33542e-30 , 4.81027e-30, 0 , -2.69938e-31 , 4.95503e-31, 0.0630345, 23985.4334207, 15125.4254734 , 1025.54119528 , 18586.8444305, 15125.4254734 , 1025.54119528 , 18586.8444305, -10214.5828512 , 21701.6889852 , 1.60552015984, -6.3034543169e-06 , 0 , 0, 0, -3.97505857749e-06 , -2.69514812408e-07 , -4.88465018161e-06, 918086.90089, -0.0351949325577 , 0.88639225374 , 1.94066268388, 50.8623213423, 2.45053319746, 16.4341874706, -26.6186234682, 918086.90089, 20925650
808.991, -4.25158e-25 , -2.50628e-30 , 5.13332e-30, 1.80946e-25 , -3.96587e-31 , 2.41589e-31, 0.0630346, 23985.4488486, 15104.9732576 , 1025.96848276 , 18603.4654844, 15104.9732576 , 1025.96848276 , 18603.4654844, -10221.8604617 , 21698.2791121 , 1.60669631963, -6.30346242595e-06 , 0 , 0, 0, -3.96968625817e-06 , -2.69627284692e-07 , -4.88902144549e-06, 918085.404515, -0.0353167053045 , 0.887487601423 , 1.94086106531, 50.9253335958, 2.45155324748, 16.4073850928, -26.5592844911, 918085.404515, 20925650
809.991, -4.39764e-25 , -2.456e-30 , 5.08037e-30, -1.55096e-26 , -7.39557e-32 , 1.7811e-31, 0.0630347, 23985.4642681, 15084.5028281 , 1026.3929212 , 18620.0641286, 15084.5028281 , 1026.3929212 , 18620.0641286, -10229.1235172 , 21694.873115 , 1.60786988054, -6.30347053056e-06 , 0 , 0, 0, -3.96430914388e-06 , -2.69739008295e-07 , -4.89338682395e-06, 918083.906966, -0.0354388796614 , 0.888582939347 , 1.94105849988, 50.9883458976, 2.45256648591, 16.3805636434, -26.4999630036, 918083.906966, 20925650
810.991, -4.35901e-25 , -2.29583e-30 , 4.77618e-30, 1.56712e-26 , 4.34182e-31 , -8.38781e-31, 0.0630348, 23985.479679, 15064.01421 , 1026.81450874 , 18636.6403431, 15064.01421 , 1026.81450874 , 18636.6403431, -10236.3720219 , 21691.4710085 , 1.60904084097, -6.3034786307e-06 , 0 , 0, 0, -3.95892724115e-06 , -2.6984998272e-07 , -4.8977463117e-06, 918082.408244, -0.0355614574277 , 0.889678267465 , 1.94125498575, 51.0513582468, 2.45357290828, 16.3537231608, -26.4406589831, 918082.408244, 20925650
811.991, -4.3602e-25 , -2.16371e-30 , 4.53417e-30, 8.64339e-26 , 5.26934e-32 , -3.30336e-31, 0.0630349, 23985.4950813, 15043.507428 , 1027.2332435 , 18653.1941078, 15043.507428 , 1027.2332435 , 18653.1941078, -10243.6059798 , 21688.0728069 , 1.61020919938, -6.30348672632e-06 , 0 , 0, 0, -3.95354055649e-06 , -2.69960207473e-07 , -4.90209990346e-06, 918080.908353, -0.0356844404144 , 0.890773585731 , 1.94145052105, 51.1143706426, 2.45457251012, 16.3268636829, -26.3813724067, 918080.908353, 20925650
812.991, -4.27698e-25 , -2.01156e-30 , 4.23261e-30, 1.80784e-25 , -3.97512e-31 , 2.3974e-31, 0.0630349, 23985.510475, 15022.982507 , 1027.64912363 , 18669.7254029, 15022.982507 , 1027.64912363 , 18669.7254029, -10250.8253949 , 21684.6785247 , 1.61137495417, -6.30349481739e-06 , 0 , 0, 0, -3.94814909642e-06 , -2.70069682062e-07 , -4.90644759395e-06, 918079.407295, -0.0358078304442 , 0.891868894098 , 1.94164510393, 51.1773830841, 2.45556528696, 16.2999852481, -26.3221032518, 918079.407295, 20925650
813.991, -4.33345e-25 , -2.11485e-30 , 4.4373e-30, -8.65955e-26 , -1.42057e-31 , 4.95503e-31, 0.063035, 23985.5258599, 15002.4394719 , 1028.06214724 , 18686.2342083, 15002.4394719 , 1028.06214724 , 18686.2342083, -10258.0302714 , 21681.2881761 , 1.61253810381, -6.30350290387e-06 , 0 , 0, 0, -3.94275286747e-06 , -2.70178405995e-07 , -4.9107893779e-06, 918077.905073, -0.0359316293517 , 0.892964192518 , 1.94183873249, 51.2403955704, 2.45655123438, 16.2730878943, -26.2628514955, 918077.905073, 20925650
814.991, -4.11257e-25 , -2.27657e-30 , 4.67399e-30, -1.02267e-25 , -1.27882e-31 , 5.12143e-31, 0.0630351, 23985.5412359, 14981.8783476 , 1028.47231251 , 18702.7205043, 14981.8783476 , 1028.47231251 , 18702.7205043, -10265.2206133 , 21677.9017756 , 1.61369864668, -6.30351098571e-06 , 0 , 0, 0, -3.93735187618e-06 , -2.70286378783e-07 , -4.91512525004e-06, 918076.401689, -0.0360558389833 , 0.894059480944 , 1.94203140486, 51.3034081006, 2.45753034795, 16.2461716598, -26.203617115, 918076.401689, 20925650
815.991, -4.1486e-25 , -2.31624e-30 , 4.75652e-30, 9.43503e-26 , 0 , -2.5638e-31, 0.0630352, 23985.5566031, 14961.2991591 , 1028.87961756 , 18719.1842708, 14961.2991591 , 1028.87961756 , 18719.1842708, -10272.3964248 , 21674.5193373 , 1.61485658125, -6.30351906289e-06 , 0 , 0, 0, -3.93194612908e-06 , -2.70393599937e-07 , -4.91945520513e-06, 918074.897146, -0.0361804611973 , 0.895154759328 , 1.94222311912, 51.3664206739, 2.45850262324, 16.2192365826, -26.1444000872, 918074.897146, 20925650
816.991, -3.96171e-25 , -2.17031e-30 , 4.43804e-30, 0 , 2.69938e-31 , -4.95503e-31, 0.0630353, 23985.5719613, 14940.7019314 , 1029.28406057 , 18735.6254881, 14940.7019314 , 1029.28406057 , 18735.6254881, -10279.55771 , 21671.1408756 , 1.61601190595, -6.30352713535e-06 , 0 , 0, 0, -3.92653563272e-06 , -2.70500068971e-07 , -4.92377923791e-06, 918073.391446, -0.0363054978644 , 0.896250027623 , 1.94241387338, 51.4294332892, 2.45946805586, 16.1922827009, -26.0852003893, 918073.391446, 20925650
817.991, -3.99389e-25 , -2.0364e-30 , 4.20119e-30, 7.75482e-27 , 3.98745e-31 , -7.52499e-31, 0.0630354, 23985.5873105, 14920.0866894 , 1029.68563969 , 18752.0441364, 14920.0866894 , 1029.68563969 , 18752.0441364, -10286.7044731 , 21667.7664046 , 1.61716461921, -6.30353520306e-06 , 0 , 0, 0, -3.92112039366e-06 , -2.70605785398e-07 , -4.92809734315e-06, 918071.884593, -0.0364309508671 , 0.89734528578 , 1.94260366569, 51.4924459458, 2.46042664143, 16.1653100527, -26.026017998, 918071.884593, 20925650
818.991, -3.96317e-25 , -1.80127e-30 , 3.76151e-30, 7.75482e-27 , 3.99053e-31 , -7.52499e-31, 0.0630354, 23985.6026505, 14899.4534581 , 1030.0843531 , 18768.4401958, 14899.4534581 , 1030.0843531 , 18768.4401958, -10293.8367181 , 21664.3959385 , 1.6183147195, -6.30354326598e-06 , 0 , 0, 0, -3.91570041844e-06 , -2.70710748736e-07 , -4.93240951561e-06, 918070.376588, -0.0365568221004 , 0.89844053375 , 1.94279249413, 51.5554586428, 2.46137837558, 16.1383186762, -25.9668528903, 918070.376588, 20925650
819.991, -3.97368e-25 , -1.6577e-30 , 3.50101e-30, 7.91638e-27 , 3.99053e-31 , -7.53116e-31, 0.0630355, 23985.6179814, 14878.8022626 , 1030.48019896 , 18784.8136466, 14878.8022626 , 1030.48019896 , 18784.8136466, -10300.9544494 , 21661.0294914 , 1.61946220527, -6.30355132408e-06 , 0 , 0, 0, -3.91027571364e-06 , -2.70814958501e-07 , -4.93671575006e-06, 918068.867435, -0.0366831134717 , 0.899535771484 , 1.94298035675, 51.6184713792, 2.46232325393, 16.1113086093, -25.9077050429, 918068.867435, 20925650
820.991, -4.02344e-25 , -1.57129e-30 , 3.3561e-30, -7.91638e-27 , 1.40516e-31 , -2.36658e-31, 0.0630356, 23985.6333029, 14858.133128 , 1030.87317545 , 18801.164469, 14858.133128 , 1030.87317545 , 18801.164469, -10308.0576711 , 21657.6670776 , 1.62060707495, -6.3035593773e-06 , 0 , 0, 0, -3.90484628582e-06 , -2.70918414213e-07 , -4.94101604128e-06, 918067.357136, -0.0368098269008 , 0.900630998933 , 1.94316725159, 51.6814841542, 2.46326127215, 16.0842798902, -25.8485744326, 918067.357136, 20925650
821.991, -4.24241e-25 , -1.59951e-30 , 3.46791e-30, -9.43503e-26 , -2.69938e-31 , 7.53732e-31, 0.0630357, 23985.6486152, 14837.4460792 , 1031.26328076 , 18817.4926433, 14837.4460792 , 1031.26328076 , 18817.4926433, -10315.1463874 , 21654.3087109 , 1.62174932702, -6.30356742562e-06 , 0 , 0, 0, -3.89941214156e-06 , -2.71021115393e-07 , -4.94531038406e-06, 918065.845693, -0.0369369643201 , 0.901726216047 , 1.94335317668, 51.7444969668, 2.46419242591, 16.0572325569, -25.7894610361, 918065.845693, 20925650
822.991, -4.36892e-25 , -1.76009e-30 , 3.79724e-30, 9.43503e-26 , 1.79959e-31 , -5.89797e-31, 0.0630358, 23985.663918, 14816.7411414 , 1031.65051308 , 18833.7981499, 14816.7411414 , 1031.65051308 , 18833.7981499, -10322.2206026 , 21650.9544055 , 1.62288895993, -6.303575469e-06 , 0 , 0, 0, -3.89397328743e-06 , -2.71123061562e-07 , -4.94959877319e-06, 918064.33311, -0.0370645276748 , 0.902821422777 , 1.94353813003, 51.8075098163, 2.46511671088, 16.0301666475, -25.7303648299, 918064.33311, 20925650
823.991, -4.67889e-25 , -1.62403e-30 , 3.63304e-30, -9.43503e-26 , 3.59918e-31 , -4.00593e-31, 0.0630358, 23985.6792113, 14796.0183398 , 1032.03487061 , 18850.080969, 14796.0183398 , 1032.03487061 , 18850.080969, -10329.2803208 , 21647.6041753 , 1.62402597216, -6.30358350738e-06 , 0 , 0, 0, -3.88852973003e-06 , -2.71224252245e-07 , -4.95388120349e-06, 918062.819388, -0.0371925189227 , 0.903916619071 , 1.94372210966, 51.8705227015, 2.46603412277, 16.0030821999, -25.6712857907, 918062.819388, 20925650
824.991, -4.55556e-25 , -1.36692e-30 , 3.1275e-30, -2.6738e-25 , 1.70406e-31 , 4.25245e-31, 0.0630359, 23985.694495, 14775.2776994 , 1032.41635155 , 18866.3410811, 14775.2776994 , 1032.41635155 , 18866.3410811, -10336.3255464 , 21644.2580343 , 1.62516036217, -6.30359154075e-06 , 0 , 0, 0, -3.88308147594e-06 , -2.71324686966e-07 , -4.95815766974e-06, 918061.304531, -0.0373209400346 , 0.90501180488 , 1.94390511356, 51.9335356218, 2.46694465728, 15.9759792522, -25.6122238948, 918061.304531, 20925650
825.991, -4.69918e-25 , -1.04597e-30 , 2.57841e-30, -8.64339e-26 , 4.90265e-31 , -6.60055e-31, 0.063036, 23985.7097691, 14754.5192454 , 1032.79495411 , 18882.5784666, 14754.5192454 , 1032.79495411 , 18882.5784666, -10343.3562836 , 21640.9159965 , 1.62629212843, -6.30359956905e-06 , 0 , 0, 0, -3.87762853177e-06 , -2.71424365251e-07 , -4.96242816678e-06, 918059.788541, -0.0374497929943 , 0.906106980153 , 1.9440871397, 51.9965485761, 2.46784831013, 15.9488578424, -25.5531791187, 918059.788541, 20925650
826.991, -4.69982e-25 , -9.46291e-31 , 2.39574e-30, -8.64339e-26 , 4.90573e-31 , -6.60671e-31, 0.0630361, 23985.7250335, 14733.743003 , 1033.17067649 , 18898.7931058, 14733.743003 , 1033.17067649 , 18898.7931058, -10350.3725368 , 21637.5780757 , 1.62742126939, -6.30360759224e-06 , 0 , 0, 0, -3.87217090412e-06 , -2.71523286629e-07 , -4.96669268942e-06, 918058.271421, -0.0375790797987 , 0.907202144837 , 1.94426818606, 52.0595615635, 2.46874507707, 15.9217180085, -25.4941514387, 918058.271421, 20925650
827.991, -4.49861e-25 , -7.53341e-31 , 1.98608e-30, 9.43503e-26 , -8.99794e-32 , -9.61424e-32, 0.0630362, 23985.740288, 14712.9489975 , 1033.54351693 , 18914.9849792, 14712.9489975 , 1033.54351693 , 18914.9849792, -10357.3743101 , 21634.2442858 , 1.62854778355, -6.3036156103e-06 , 0 , 0, 0, -3.86670859959e-06 , -2.7162145063e-07 , -4.97095123249e-06, 918056.753173, -0.0377088024579 , 0.908297298883 , 1.94444825059, 52.1225745832, 2.46963495383, 15.8945597884, -25.4351408312, 918056.753173, 20925650
